doc_id,source,category,file_path,file_name,status,priority,folder,pilot_status
mepc_mepc_mepc_84_10_3_international_efforts_to_reduce_emissions_of_black_carbon_foei_wwf_pacific_enviro_d8b6a04d,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-10-3 - International efforts to reduce emissions of Black Carbon (FOEI, WWF, Pacific Enviro...).pdf","MEPC 84-10-3 - International efforts to reduce emissions of Black Carbon (FOEI, WWF, Pacific Enviro...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_10_4_concept_for_an_environmental_standard_using_fuel_based_compliance_asa_benchmark_for_egcs_d_wwf_and_pacific_environme_10a2a58d,MEPC,STANDARD,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-10-4 - Concept for an environmental standard using fuel-based compliance asa benchmark for EGCS d... (WWF and Pacific Environme...).pdf,MEPC 84-10-4 - Concept for an environmental standard using fuel-based compliance asa benchmark for EGCS d... (WWF and Pacific Environme...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_11_report_of_the_eleventh_session_of_thesub_committee_on_implementation_of_imo_instruments_i_secretariat_932d21a5,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-11 - Report of the eleventh session of theSub-Committee on Implementation of IMO Instruments (I... (Secretariat).pdf,MEPC 84-11 - Report of the eleventh session of theSub-Committee on Implementation of IMO Instruments (I... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_11_1_report_of_the_eleventh_session_of_thesub_committee_on_carriage_of_cargoes_and_containers_secretariat_b0632001,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-11-1 - Report of the eleventh session of theSub-Committee on Carriage of Cargoes and Containers (... (Secretariat).pdf,MEPC 84-11-1 - Report of the eleventh session of theSub-Committee on Carriage of Cargoes and Containers (... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_11_2_report_of_the_twelfth_session_of_the_sub_committee_on_ship_design_and_construction_sdc_12_secretariat_43d8deb1,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-11-2 - Report of the twelfth session of the Sub-Committee on Ship Design and Construction (SDC 12... (Secretariat).pdf,MEPC 84-11-2 - Report of the twelfth session of the Sub-Committee on Ship Design and Construction (SDC 12... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_12_strengthening_the_pssa_framework_to_improve_collaboration_with_the_bbnj_agreement_and_to_foei_ifaw_pacific_envir_7d386b38,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-12 - Strengthening the PSSA framework to improve collaboration with the BBNJ Agreement, and to... (FOEI, IFAW, Pacific Envir...).pdf","MEPC 84-12 - Strengthening the PSSA framework to improve collaboration with the BBNJ Agreement, and to... (FOEI, IFAW, Pacific Envir...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_12_1_reviewing_and_improving_measures_designed_to_minimize_ship_strikes_acops_67269fa7,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-12-1 - Reviewing and improving measures designed to minimize ship strikes (ACOPS).pdf,MEPC 84-12-1 - Reviewing and improving measures designed to minimize ship strikes (ACOPS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_12_2_associated_protective_measures_for_the_reserva_nacional_dorsal_de_nasca_nasca_ridge_natio_peru_0b3522dd,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-12-2 - Associated protective measures for the Reserva Nacional Dorsal de Nasca (Nasca Ridge Natio... (Peru).pdf,MEPC 84-12-2 - Associated protective measures for the Reserva Nacional Dorsal de Nasca (Nasca Ridge Natio... (Peru).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_12_3_associated_protective_measures_for_the_reserva_nacional_dorsal_de_nasca_nasca_ridge_natio_peru_6906bdae,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-12-3 - Associated Protective Measures for the Reserva Nacional Dorsal de Nasca (Nasca Ridge Natio... (Peru).pdf,MEPC 84-12-3 - Associated Protective Measures for the Reserva Nacional Dorsal de Nasca (Nasca Ridge Natio... (Peru).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_14_proposal_for_a_new_output_to_amend_regulation_12_of_marpol_annex_vi_to_prohibit_the_reintr_china_048fab10,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14 - Proposal for a new output to amend regulation 12 of MARPOL Annex VI to prohibit the reintr... (China).pdf,MEPC 84-14 - Proposal for a new output to amend regulation 12 of MARPOL Annex VI to prohibit the reintr... (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_14_1_proposal_for_a_new_output_to_address_maritime_autonomous_surface_ships_mass_in_the_instr_china_fdaff2fa,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14-1 - Proposal for a new output to address maritime autonomous surface ships (MASS) in the instr... (China).pdf,MEPC 84-14-1 - Proposal for a new output to address maritime autonomous surface ships (MASS) in the instr... (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_14_2_proposal_for_a_new_output_to_support_the_implementation_of_the_bbnj_agreement_to_protect_t_australia_belgium_beliz_9e1eaab3,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14-2 - Proposal for a new output to support the implementation of the BBNJ Agreement to protect t... (Australia, Belgium, Beliz...).pdf","MEPC 84-14-2 - Proposal for a new output to support the implementation of the BBNJ Agreement to protect t... (Australia, Belgium, Beliz...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_14_3_comments_supporting_the_proposal_for_a_new_output_on_the_implementation_of_the_bbnj_agreem_wwf_pacific_environment_74f35f4c,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14-3 - Comments supporting the proposal for a new output on the implementation of the BBNJ Agreem... (WWF, Pacific Environment,...).pdf","MEPC 84-14-3 - Comments supporting the proposal for a new output on the implementation of the BBNJ Agreem... (WWF, Pacific Environment,...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_14_4_proposal_for_a_new_output_to_support_the_implementation_of_the_bbnj_agreement_to_protect_t_foei_ifaw_pacific_envir_0d62a846,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14-4 - Proposal for a new output to support the implementation of the BBNJ Agreement to protect t... (FOEI, IFAW, Pacific Envir...).pdf","MEPC 84-14-4 - Proposal for a new output to support the implementation of the BBNJ Agreement to protect t... (FOEI, IFAW, Pacific Envir...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_14_5_comments_on_document_mepc_84142_proposal_for_a_new_output_to_support_the_implementation_acops_22aec9fb,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-14-5 - Comments on document MEPC 84142 - Proposal for a new output to support the implementation... (ACOPS).pdf,MEPC 84-14-5 - Comments on document MEPC 84142 - Proposal for a new output to support the implementation... (ACOPS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_15_collaboration_to_mitigate_marine_light_pollution_from_shipsand_identify_appropriate_next_s_saudi_arabia_f45fa661,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-15 - Collaboration to mitigate marine light pollution from shipsand identify appropriate next s... (Saudi Arabia).pdf,MEPC 84-15 - Collaboration to mitigate marine light pollution from shipsand identify appropriate next s... (Saudi Arabia).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_15_1_adoption_of_a_standard_procedure_to_determine_when_a_ship_ceases_to_be_a_shipunder_the_199_iopc_funds_9c5e5f0c,MEPC,STANDARD,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-15-1 - Adoption of a standard procedure to determine when a ship ceases to be a shipunder the 199... (IOPC Funds).pdf,MEPC 84-15-1 - Adoption of a standard procedure to determine when a ship ceases to be a shipunder the 199... (IOPC Funds).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_15_2_update_on_interagency_cooperation_relating_to_the_protection_of_the_marine_environment_secretariat_ce85b515,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-15-2 - Update on interagency cooperation relating to the protection of the marine environment (Secretariat).pdf,MEPC 84-15-2 - Update on interagency cooperation relating to the protection of the marine environment (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_outcome_of_fal_49_secretariat_194d48ba,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2 - Outcome of FAL 49 (Secretariat).pdf,MEPC 84-2 - Outcome of FAL 49 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_1_outcome_of_leg_112_secretariat_5d6a56d5,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-1 - Outcome of LEG 112 (Secretariat).pdf,MEPC 84-2-1 - Outcome of LEG 112 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_10_comments_on_document_mepc_8428_islamic_republic_of_iran_af8e779b,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-10 - Comments on document MEPC 8428 (Islamic Republic of Iran).pdf,MEPC 84-2-10 - Comments on document MEPC 8428 (Islamic Republic of Iran).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_2_outcome_of_tc_75_secretariat_aeb4bffb,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-2 - Outcome of TC 75 (Secretariat).pdf,MEPC 84-2-2 - Outcome of TC 75 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_3_outcome_of_msc_110_secretariat_e1b6b8ef,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-3 - Outcome of MSC 110 (Secretariat).pdf,MEPC 84-2-3 - Outcome of MSC 110 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_4_outcome_of_c_134_secretariat_0763928a,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-4 - Outcome of C 134 (Secretariat).pdf,MEPC 84-2-4 - Outcome of C 134 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_5_outcomes_of_c_135_and_a_34_secretariat_4c444d23,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-5 - Outcomes of C 135 and A 34 (Secretariat).pdf,MEPC 84-2-5 - Outcomes of C 135 and A 34 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_6_outcome_of_lc_47lp_20_secretariat_67710cb0,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-6 - Outcome of LC 47LP 20 (Secretariat).pdf,MEPC 84-2-6 - Outcome of LC 47LP 20 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_7_comments_on_mepc_8423_russian_federation_a690a6ac,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-7 - Comments on MEPC 8423 (Russian Federation).pdf,MEPC 84-2-7 - Comments on MEPC 8423 (Russian Federation).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_8_proposal_for_a_draft_mepc_resolution_united_arab_emirates_2dbd92f2,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-8 - Proposal for a draft MEPC resolution (United Arab Emirates).pdf,MEPC 84-2-8 - Proposal for a draft MEPC resolution (United Arab Emirates).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_2_9_proposal_for_a_draft_mepc_resolution_aggression_by_the_united_states_and_the_israeli_reg_islamic_republic_of_iran_60e9ba11,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-2-9 - Proposal for a draft MEPC resolution - Aggression by the United States and the Israeli reg... (Islamic Republic of Iran).pdf,MEPC 84-2-9 - Proposal for a draft MEPC resolution - Aggression by the United States and the Israeli reg... (Islamic Republic of Iran).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_3_amendments_to_marpol_annex_vi_secretariat_e21e6082,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-3 - Amendments to MARPOL Annex VI (Secretariat).pdf,MEPC 84-3 - Amendments to MARPOL Annex VI (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_3_1_amendments_to_marpol_annex_vi_secretariat_d0eb57ca,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-3-1 - Amendments to MARPOL Annex VI (Secretariat).pdf,MEPC 84-3-1 - Amendments to MARPOL Annex VI (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_3_2_comments_on_document_mepc_843_norway_9fe6960b,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-3-2 - Comments on document MEPC 843 (Norway).pdf,MEPC 84-3-2 - Comments on document MEPC 843 (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_application_for_final_approval_of_the_blue_ocean_shield_electrolytic_chlorination_bos_ec_denmark_7bd63cd8,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4 - Application for Final Approval of the Blue Ocean Shield Electrolytic Chlorination(BOS EC)... (Denmark).pdf,MEPC 84-4 - Application for Final Approval of the Blue Ocean Shield Electrolytic Chlorination(BOS EC)... (Denmark).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_1_findings_from_a_study_to_evaluate_the_performance_of_ballast_water_management_systems_to_r_australia_f7053bee,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-1 - Findings from a study to evaluate the performance of ballast water management systems to r... (Australia).pdf,MEPC 84-4-1 - Findings from a study to evaluate the performance of ballast water management systems to r... (Australia).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_10_clarification_and_targeted_amendments_to_bwm_2circ_62_to_ensure_practical_and_ship_based_c_ics_intertanko_clia_and_4d475217,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-10 - Clarification and targeted amendments to BWM.2Circ.62 to ensure practical and ship-based c... (ICS, INTERTANKO, CLIA and...).pdf","MEPC 84-4-10 - Clarification and targeted amendments to BWM.2Circ.62 to ensure practical and ship-based c... (ICS, INTERTANKO, CLIA and...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_11_proposal_for_an_update_to_the_procedure_g9_and_the_continued_collection_of_information_r_australia_canada_and_den_7f2ea1cd,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-11 - Proposal for an update to the Procedure (G9) and the continued collection of information r... (Australia, Canada and Den...).pdf","MEPC 84-4-11 - Proposal for an update to the Procedure (G9) and the continued collection of information r... (Australia, Canada and Den...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_12_comments_on_document_mepc_8442_on_amending_regulation_e_1_for_a_survey_scheme_and_bwms_ins_republic_of_korea_94204fcb,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-12 - Comments on document MEPC 8442 on amending regulation E-1 for a survey scheme and BWMS ins... (Republic of Korea).pdf,MEPC 84-4-12 - Comments on document MEPC 8442 on amending regulation E-1 for a survey scheme and BWMS ins... (Republic of Korea).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_13_proposal_for_converting_the_interim_guidance_on_the_application_of_the_bwm_convention_to_s_republic_of_korea_united_761f1f58,MEPC,GUIDANCE,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-13 - Proposal for converting the Interim guidance on the application of the BWM Convention to s... (Republic of Korea, United...).pdf","MEPC 84-4-13 - Proposal for converting the Interim guidance on the application of the BWM Convention to s... (Republic of Korea, United...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_14_proposal_for_testing_requirements_for_type_approval_of_major_modifications_to_ballast_wate_republic_of_korea_644ef176,MEPC,REQUIREMENT,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-14 - Proposal for testing requirements for type approval of major modifications to ballast wate... (Republic of Korea).pdf,MEPC 84-4-14 - Proposal for testing requirements for type approval of major modifications to ballast wate... (Republic of Korea).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_15_proposal_for_the_clarification_of_the_final_total_quantity_m_recordedin_the_ballast_wat_australia_republic_of_ko_09e21b95,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-15 - Proposal for the clarification of the final total quantity (m³) recordedin the Ballast Wat... (Australia, Republic of Ko...).pdf","MEPC 84-4-15 - Proposal for the clarification of the final total quantity (m³) recordedin the Ballast Wat... (Australia, Republic of Ko...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_16_proposal_for_a_unified_interpretation_for_implementing_regulation_d_3_of_the_bwm_conventio_india_republic_of_korea_9605f1f5,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-16 - Proposal for a unified interpretation for implementing regulation D-3 of the BWM Conventio... (India, Republic of Korea,...).pdf","MEPC 84-4-16 - Proposal for a unified interpretation for implementing regulation D-3 of the BWM Conventio... (India, Republic of Korea,...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_17_evaluation_of_bwms_type_approval_testing_data_to_support_bwms_code_amendments_via_the_bwm_bema_c3f3f900,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-17 - Evaluation of BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,MEPC 84-4-17 - Evaluation of BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_18_review_of_the_bwm_convention_objective_29_operational_feasibility_of_proposed_inlet_dens_global_testnet_4bbbdd46,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-18 - Review of the BWM Convention - objective 29 operational feasibility of proposed inlet dens... (Global TestNet).pdf,MEPC 84-4-18 - Review of the BWM Convention - objective 29 operational feasibility of proposed inlet dens... (Global TestNet).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_19_comments_on_document_mepc_8442_bema_c7e1fa10,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-19 - Comments on document MEPC 8442 (BEMA).pdf,MEPC 84-4-19 - Comments on document MEPC 8442 (BEMA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_2_report_of_the_correspondence_group_on_review_of_the_bwm_convention_australia_151c26b2,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-2 - Report of the Correspondence Group on Review of the BWM Convention (Australia).pdf,MEPC 84-4-2 - Report of the Correspondence Group on Review of the BWM Convention (Australia).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_20_comments_on_documents_mepc_8442_and_mepc_8445_related_to_objective_30_endurance_test_in_france_7d5377c0,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-20 - Comments on documents MEPC 8442 and MEPC 8445 related to objective 30 (endurance test) in... (France).pdf,MEPC 84-4-20 - Comments on documents MEPC 8442 and MEPC 8445 related to objective 30 (endurance test) in... (France).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_21_comments_on_document_mepc_8442_related_to_objective_30_endurance_test_in_support_of_bwms_france_and_global_testnet_350452a2,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-21 - Comments on document MEPC 8442 related to objective 30 (endurance test) in support of BWMS... (France and Global TestNet).pdf,MEPC 84-4-21 - Comments on document MEPC 8442 related to objective 30 (endurance test) in support of BWMS... (France and Global TestNet).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_22_comments_on_documents_mepc_8441_mepc_8444_mepc_8449_and_mepc_84413regarding_the_review_o_intertanko_d4991170,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-22 - Comments on documents MEPC 8441, MEPC 8444, MEPC 8449 and MEPC 84413regarding the review o... (INTERTANKO).pdf","MEPC 84-4-22 - Comments on documents MEPC 8441, MEPC 8444, MEPC 8449 and MEPC 84413regarding the review o... (INTERTANKO).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_23_comments_on_document_mepc_84415_pertaining_to_proposed_clarification_of_the_final_total_qu_intertanko_64e720e1,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-23 - Comments on document MEPC 84415 pertaining to proposed clarification of the final total qu... (INTERTANKO).pdf,MEPC 84-4-23 - Comments on document MEPC 84415 pertaining to proposed clarification of the final total qu... (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_24_comments_on_document_mepc_8442_regarding_objective_29_of_the_bwm_convention_review_global_testnet_3092e466,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-24 - Comments on document MEPC 8442 regarding objective 29 of the BWM Convention review (Global TestNet).pdf,MEPC 84-4-24 - Comments on document MEPC 8442 regarding objective 29 of the BWM Convention review (Global TestNet).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_25_comments_on_the_report_of_the_forty_seventh_meeting_of_the_gesamp_ballast_water_working_gr_csc_81d5e33f,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-25 - Comments on the report of the forty-seventh meeting of the GESAMP-Ballast Water Working Gr... (CSC).pdf,MEPC 84-4-25 - Comments on the report of the forty-seventh meeting of the GESAMP-Ballast Water Working Gr... (CSC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_3_report_of_the_forty_seventh_meeting_of_the_gesamp_ballast_water_working_group_secretariat_c9ea46af,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-3 - Report of the forty-seventh meeting of the GESAMP-Ballast Water Working Group (Secretariat).pdf,MEPC 84-4-3 - Report of the forty-seventh meeting of the GESAMP-Ballast Water Working Group (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_4_addressing_operational_challenges_in_challenging_water_quality_proposed_amendments_to_reso_marshall_islands_interta_7f1d1e30,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-4 - Addressing operational challenges in challenging water quality proposed amendments to reso... (Marshall Islands, INTERTA...).pdf","MEPC 84-4-4 - Addressing operational challenges in challenging water quality proposed amendments to reso... (Marshall Islands, INTERTA...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_4_5_proposed_endurance_testing_scheme_associated_with_the_amendment_of_the_bwms_code_global_testnet_ea002441,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-5 - Proposed endurance testing scheme associated with the amendment of the BWMS Code (Global TestNet).pdf,MEPC 84-4-5 - Proposed endurance testing scheme associated with the amendment of the BWMS Code (Global TestNet).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_6_proposed_measures_for_managing_the_exceptional_uptake_of_untreated_ballast_water_used_in_s_china_088206f8,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-6 - Proposed measures for managing the exceptional uptake of untreated ballast water used in s... (China).pdf,MEPC 84-4-6 - Proposed measures for managing the exceptional uptake of untreated ballast water used in s... (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_7_proposal_for_amendments_to_the_guidelines_for_ballast_water_reception_facilities_g5_china_772630d7,MEPC,GUIDE,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-7 - Proposal for amendments to the Guidelines for ballast water reception facilities (G5) (China).pdf,MEPC 84-4-7 - Proposal for amendments to the Guidelines for ballast water reception facilities (G5) (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_8_information_about_validation_of_doc_additives_for_representative_challenge_water_in_land_b_norway_86ff8861,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-8 - Information about validation of DOC additives for representative challenge water in land‑b... (Norway).pdf,MEPC 84-4-8 - Information about validation of DOC additives for representative challenge water in land‑b... (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_4_9_industry_survey_on_ballast_water_management_operational_realities_and_compliance_challenge_bimco_intertanko_and_int_c5f5a36c,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-4-9 - Industry survey on ballast water management operational realities and compliance challenge... (BIMCO, INTERTANKO and INT...).pdf","MEPC 84-4-9 - Industry survey on ballast water management operational realities and compliance challenge... (BIMCO, INTERTANKO and INT...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_5_proposal_for_the_proper_definition_of_nox_limits_from_combined_cycle_gas_turbine_ccgt_el_t_rkiye_1e63e061,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-5 - Proposal for the proper definition of NOx limits from combined-cycle gas turbine (CCGT) el... (Türkiye).pdf,MEPC 84-5 - Proposal for the proper definition of NOx limits from combined-cycle gas turbine (CCGT) el... (Türkiye).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_supplement_to_the_existing_review_of_eedi_regulations_imla_c036e72a,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6 - Supplement to the existing review of EEDI regulations (IMLA).pdf,MEPC 84-6 - Supplement to the existing review of EEDI regulations (IMLA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_1_report_of_fuel_oil_consumption_data_submitted_to_the_imo_ship_fuel_oil_consumption_databas_secretariat_91c27328,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-1 - Report of fuel oil consumption data submitted to the IMO Ship Fuel Oil Consumption Databas... (Secretariat).pdf,MEPC 84-6-1 - Report of fuel oil consumption data submitted to the IMO Ship Fuel Oil Consumption Databas... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_10_proposal_for_enhancing_the_security_and_anonymization_of_imo_dcs_data_china_58a23dc6,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-10 - Proposal for enhancing the security and anonymization of IMO DCS data (China).pdf,MEPC 84-6-10 - Proposal for enhancing the security and anonymization of IMO DCS data (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_11_proposal_on_refining_fuel_category_references_and_carbon_conversion_factor_cf_calculatio_china_4fd67662,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-11 - Proposal on refining fuel category references and carbon conversion factor (Cf) calculatio... (China).pdf,MEPC 84-6-11 - Proposal on refining fuel category references and carbon conversion factor (Cf) calculatio... (China).pdf,pending,3,MEPC,pending
